directorGender,tmdbId,noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,movieId,imdbId
4,31516,3,4,4,1,0,4,3606,41716
2,45827,2,2,8,8,0,4,3607,70481
0,5683,3,5,10,4,1,11,3608,89791
2,113279,0,0,0,1,0,0,3609,181786
0,2094,6,9,5,1,0,10,3610,58534
4,14906,2,0,3,8,0,11,3611,36326
2,16176,8,8,12,17,3,9,3612,75232
0,52770,0,1,8,1,0,2,3613,96259
2,12518,0,2,7,2,0,5,3614,104438
4,10567,0,5,5,9,1,8,3615,130623
1,10642,2,3,11,0,5,3,3616,217630
0,9285,1,6,10,8,1,11,3617,215129
0,10569,10,3,8,1,8,8,3618,196216
0,21879,0,3,6,2,0,3,3619,80881
0,98502,0,4,4,0,0,2,3620,119746
0,21484,4,3,3,4,1,5,3621,82933
0,24918,2,0,5,5,0,6,3622,66495
0,955,3,1,13,85,7,31,3623,120755
0,8584,5,5,12,3,0,10,3624,184894
0,47295,0,0,0,0,0,1,3625,207998
0,11332,4,8,2,4,0,7,3626,154443
2,16093,18,1,4,5,0,1,3627,55830
0,29372,4,2,10,8,0,8,3628,34742
0,962,23,3,14,8,0,12,3629,15864
0,5483,4,2,4,11,0,3,3630,68863
2,21060,4,2,2,2,0,0,3631,116661
0,30588,25,14,28,7,0,10,3632,39631
2,668,8,8,7,4,0,9,3633,64757
0,23518,1,2,14,4,0,9,3634,58576
0,691,5,5,19,3,2,14,3635,76752
0,31353,6,4,8,1,2,4,3636,118834
1,44018,1,2,1,4,3,2,3637,89960
0,698,6,4,9,4,3,11,3638,79574
0,682,2,3,11,9,1,13,3639,71807
0,28973,9,3,9,0,0,2,3640,50598
0,28974,4,2,4,4,0,7,3641,14624
2,40685,61,10,35,2,2,2,3642,34889
0,22994,33,4,30,4,1,3,3643,36824
0,40639,47,3,30,3,1,6,3644,32383
1,499,5,1,1,3,3,4,3645,55852
0,9600,0,2,4,1,0,10,3646,208003
2,120077,2,0,2,1,0,0,3647,173910
0,38006,7,1,4,11,0,6,3648,50095
2,2768,31,9,12,14,1,15,3649,80365
0,42002,3,2,1,12,0,3,3650,90644
0,40365,3,2,1,0,0,3,3651,69029
0,24920,9,4,5,0,0,6,3652,81318
0,21,5,0,2,4,0,5,3653,60371
2,10911,6,2,16,26,1,14,3654,54953
0,10102,5,2,4,4,0,4,3655,70130
0,30308,4,2,8,8,0,4,3656,39589
0,38688,6,2,5,2,0,5,3657,43899
0,26912,12,3,10,12,1,9,3658,62168
0,26278,7,2,14,11,0,8,3659,50873
0,26953,8,5,5,5,1,6,3660,98143
2,26954,9,2,4,4,1,8,3661,100438
0,26956,2,3,7,4,0,8,3662,102728
0,26957,2,2,5,6,1,7,3663,107899
0,26958,0,4,9,7,1,3,3664,110916
0,26959,11,1,3,5,0,5,3665,132451
0,26960,17,0,7,1,0,3,3666,189047
0,80287,0,2,7,3,2,10,3667,95977
0,6003,9,4,10,16,1,14,3668,63518
0,23939,1,3,7,3,1,8,3669,105466
0,46614,3,1,3,1,0,3,3670,38120
0,11072,1,3,21,4,0,8,3671,71230
0,23069,3,3,4,0,0,1,3672,71206
0,21299,0,1,2,9,0,2,3673,92638
0,38802,2,1,0,0,0,2,3674,76044
2,13368,4,4,3,14,2,11,3675,47673
0,985,2,4,5,1,0,10,3676,74486
0,14002,0,0,0,4,0,8,3677,103767
0,541,1,2,3,9,0,9,3678,48347
2,21137,10,1,4,6,0,0,3679,82252
2,36724,5,0,7,1,0,0,3680,94980
0,938,22,1,16,27,0,13,3681,59578
0,10648,4,3,12,7,0,6,3682,70355
2,11368,8,3,6,6,0,2,3683,86979
0,10875,0,4,9,0,1,6,3684,97322
0,2075,1,2,7,3,1,4,3685,89841
0,1551,4,6,9,4,6,14,3686,99582
0,22500,2,2,2,7,0,1,3687,95525
0,10246,31,4,9,9,2,12,3688,84522
0,19698,8,2,10,1,0,3,3689,86129
0,23919,8,3,4,1,0,2,3690,89826
0,18835,2,10,9,2,0,1,3691,86143
4,26554,8,4,10,2,0,1,3692,90849
4,15239,18,2,6,8,0,7,3693,90190
4,28165,12,2,3,9,0,7,3694,98503
4,28169,11,3,4,10,0,6,3695,98502
0,15762,9,2,12,13,4,8,3696,91630
0,169,4,5,29,46,5,32,3697,100403
0,865,3,2,11,3,1,14,3698,93894
0,9663,3,1,9,19,3,12,3699,88172
0,26889,7,3,9,5,0,5,3700,87004
0,10128,1,1,10,23,3,11,3701,94631
0,9659,12,1,5,4,0,14,3702,79501
0,8810,10,2,6,4,0,9,3703,82694
4,9355,7,2,7,2,1,12,3704,89530
0,1727,2,3,8,8,0,13,3705,99141
0,635,4,4,9,20,3,19,3706,92563
0,10068,2,4,4,6,2,8,3707,91635
0,11495,1,3,11,4,3,8,3708,87262
0,11428,2,2,13,5,0,11,3709,105428
0,10117,4,2,13,1,0,6,3710,94612
2,35936,1,3,1,1,0,0,3711,105316
0,25562,1,7,5,0,0,2,3712,102951
0,51763,0,2,2,1,0,2,3713,100046
0,73079,1,2,4,2,0,1,3714,94882
0,38921,0,4,10,2,2,9,3715,92710
0,35463,1,2,7,1,0,2,3716,93011
0,9679,1,3,19,9,7,18,3717,187078
4,24587,9,0,4,0,0,2,3718,179074
0,51333,1,4,7,1,2,8,3719,182295
2,17771,3,6,8,41,5,6,3720,145503
0,31610,1,2,5,0,0,3,3721,162711
2,60005,9,17,19,2,0,1,3722,143422
0,10264,1,2,15,1,0,8,3723,99726
0,31657,0,3,2,0,1,4,3724,77362
0,29204,0,5,6,1,0,2,3725,82009
0,17814,19,2,13,3,1,6,3726,74156
1,11879,1,3,11,2,4,9,3727,93605
2,21128,7,2,6,6,2,8,3728,102592
0,482,4,2,12,4,1,10,3729,67741
0,592,5,3,9,3,2,12,3730,71360
0,31593,4,3,5,1,1,5,3731,82220
0,12611,3,10,8,5,2,11,3732,77588
0,14328,5,3,6,3,1,6,3733,70509
0,32047,2,1,13,7,3,9,3734,82945
0,9040,27,5,32,4,3,10,3735,70666
2,25364,15,4,13,20,1,12,3736,43338
0,43002,2,1,8,0,0,3,3737,56195
0,5121,4,3,6,3,1,11,3738,72226
0,195,1,2,6,1,0,5,3739,23622
0,6978,26,3,17,2,1,15,3740,90728
0,3133,1,2,11,1,2,10,3741,69762
0,643,19,0,4,14,1,5,3742,15648
0,10571,25,39,9,10,13,9,3743,204175
0,479,0,2,10,1,3,12,3744,162650
4,7450,0,2,6,24,3,15,3745,120913
0,31023,6,2,8,0,0,5,3746,188030
1,25636,0,3,6,6,4,3,3747,186253
0,41160,10,4,14,0,0,2,3748,165384
0,47439,4,6,4,5,0,3,3749,189142
2,207731,0,0,0,1,0,0,3750,217287
4,7443,4,4,6,51,5,20,3751,120630
4,2123,0,4,12,73,5,25,3752,183505
0,2024,3,3,15,99,5,25,3753,187393
0,17711,0,10,10,2,1,6,3754,131704
0,2133,0,9,20,3,4,9,3755,177971
0,29946,0,4,5,0,1,3,3756,200669
0,25993,1,6,8,0,0,3,3757,68230
2,28774,3,7,7,13,4,2,3758,97100
4,46929,5,2,8,12,0,14,3759,39404
0,11598,8,4,10,2,1,9,3760,76257
2,9702,0,1,14,7,2,7,3761,106469
2,117026,0,2,3,1,0,1,3762,50292
0,9873,5,4,8,3,2,10,3763,89118
0,16820,2,2,6,2,1,7,3764,101846
0,14864,4,3,8,7,2,8,3765,99797
2,15379,7,1,8,2,0,12,3766,87727
0,12764,9,0,10,2,0,8,3767,89604
0,27352,8,0,9,2,0,10,3768,94792
0,8348,3,3,10,6,1,5,3769,72288
0,24099,0,2,11,4,2,12,3770,87175
0,17897,1,1,9,1,1,11,3771,71569
0,28050,2,4,3,9,0,3,3772,64904
0,16094,0,3,5,0,0,2,3773,99800
4,16096,0,4,5,5,3,14,3774,102065
4,20343,5,1,5,5,0,6,3775,38718
4,13757,4,3,3,4,0,9,3776,40580
2,11822,3,0,1,9,0,1,3777,93608
4,90980,2,3,12,9,0,11,3778,40664
2,26270,8,2,5,12,0,3,3779,46213
0,37744,8,1,9,11,1,5,3780,42897
0,494,4,1,6,3,0,7,3781,70679
0,493,3,1,6,1,1,5,3782,69257
2,12706,1,4,5,3,1,5,3783,159382
0,4244,0,21,36,0,3,18,3784,219854
0,4247,0,6,8,83,4,36,3785,175142
1,20770,4,8,10,0,1,0,3786,179116
2,1050,6,0,1,13,0,0,3787,215369
0,1052,1,5,4,3,0,7,3788,60176
0,20540,6,1,4,5,1,7,3789,59575
0,23655,13,5,6,0,0,2,3790,212974
2,1788,2,5,6,2,5,7,3791,87277
0,32275,0,5,10,3,0,11,3792,38499
0,36657,2,5,12,7,3,13,3793,120903
0,44490,3,4,2,0,0,2,3794,200530
0,47585,4,5,6,0,0,2,3795,168794
0,1448,3,2,4,5,3,4,3796,120894
1,36047,1,4,6,0,1,1,3797,163676
0,2655,1,9,5,77,8,26,3798,161081
4,12599,2,4,2,10,0,1,3799,210234
0,33828,2,2,3,4,0,3,3800,205735
0,93,12,3,13,22,0,12,3801,52561
0,9278,0,2,7,4,0,10,3802,104299
0,90715,2,3,4,2,0,3,3803,68659
2,59181,11,5,4,5,2,1,3804,79257
0,22167,26,2,14,3,0,7,3805,82622
2,18118,3,3,18,2,0,1,3806,64615
0,11940,0,2,9,2,1,9,3807,76716
0,24167,5,2,5,12,0,5,3808,54749
0,10276,4,7,5,2,3,6,3809,103241
0,19380,2,3,10,0,0,2,3810,105813
0,13783,26,2,14,34,1,8,3811,80310
0,11624,7,2,12,4,0,5,3812,68555
0,15867,0,5,3,3,0,11,3813,77742
0,11686,27,5,24,3,1,8,3814,73312
2,29263,22,2,3,12,1,2,3816,89276
2,46754,9,1,3,3,0,1,3817,117817
0,18702,0,2,6,1,0,1,3818,34055
2,11830,19,2,8,6,0,2,3819,92048
2,16110,0,1,2,1,0,0,3820,205461
0,12107,6,4,9,1,1,12,3821,144528
0,10401,11,2,1,3,1,2,3822,144201
0,32640,4,5,6,1,0,1,3823,171865
1,10641,0,7,4,1,3,3,3824,174480
0,6282,3,10,7,19,5,7,3825,200550
0,9383,1,3,6,2,3,8,3826,164052
0,5551,1,4,12,11,5,12,3827,186566
0,277726,1,4,4,0,0,2,3828,131972
2,43079,1,1,2,1,0,0,3829,156757
0,27723,2,4,5,0,0,2,3830,206226
0,2360,7,5,12,7,2,10,3831,195234
0,28043,8,4,1,7,0,5,3832,57603
2,33468,9,4,2,12,0,1,3833,52646
0,21866,4,3,10,4,0,4,3834,80472
0,33408,2,5,6,5,2,8,3835,106627
0,11589,13,0,24,4,0,11,3836,65938
0,15158,4,3,7,3,1,4,3837,95863
0,16139,9,2,4,5,0,5,3838,110823
0,16146,12,0,3,4,0,4,3839,138703
0,26515,5,7,8,9,1,7,3840,95925
0,11856,3,2,15,3,2,13,3841,99005
0,13567,10,2,3,7,1,4,3843,86320
2,10860,1,8,6,4,2,8,3844,98384
0,8420,1,3,6,2,0,6,3845,49189
0,18391,0,5,9,6,1,12,3846,85470
0,20850,8,4,3,5,0,2,3847,71650
0,39473,7,3,5,0,0,2,3848,111187
0,27452,2,7,5,2,1,7,3849,38975
0,77571,6,6,7,7,1,9,3850,65206
2,38548,0,1,0,1,1,0,3851,251739
2,20438,7,1,3,19,2,4,3852,234853
0,274868,1,2,1,0,1,1,3853,165986
0,2211,5,7,4,7,2,7,3854,130444
2,46991,5,1,2,1,0,1,3855,204709
2,201581,3,4,1,6,0,0,3856,120593
0,10391,2,7,6,36,6,13,3857,163983
0,14195,0,5,6,8,2,11,3858,173716
4,15665,0,0,0,0,0,2,3859,233687
2,45905,2,4,3,2,0,0,3860,138681
0,10393,1,1,13,0,0,6,3861,191397
2,18168,4,6,5,2,0,0,3862,199314
0,8843,1,6,13,42,7,17,3863,209958
0,10643,10,1,5,5,0,1,3864,188640
0,23618,0,0,4,1,0,5,3865,236388
0,117262,4,5,7,0,0,4,3866,178050
0,30946,0,4,9,1,0,1,3867,176426
0,37136,5,4,12,1,0,11,3868,95705
0,37137,2,5,11,1,0,7,3869,102510
0,23283,6,6,10,1,0,1,3870,32881
0,3110,11,8,14,13,1,14,3871,46303
0,14698,0,8,6,3,0,9,3872,53318
0,11694,3,1,9,1,0,8,3873,59017
1,47434,1,2,3,0,2,1,3874,118018
0,39891,4,2,4,9,1,8,3875,62885
0,76891,0,1,7,0,0,2,3876,120867
0,9651,1,6,5,5,0,6,3877,88206
4,26865,9,0,13,11,0,9,3878,49967
0,11398,0,2,5,1,0,7,3879,160009
2,161687,3,0,4,1,0,0,3880,236008
3,26244,4,0,0,0,0,0,3881,168515
0,1588,18,32,10,4,3,7,3882,204946
2,287821,1,4,4,4,0,0,3883,162903
0,19150,0,3,10,0,0,2,3884,198386
1,25128,0,3,5,0,2,0,3885,234137
0,18153,0,2,5,0,0,1,3886,161216
3,30910,0,0,0,0,0,0,3887,157182
1,41282,0,5,5,4,3,3,3888,209322
0,12211,0,2,4,1,4,8,3889,144964
2,137236,2,0,7,1,0,0,3890,259207
0,9995,8,3,10,8,2,10,3891,216772
0,1698,8,4,4,4,0,4,3892,187696
0,10480,0,10,11,1,0,5,3893,171580
0,80713,11,3,2,12,0,3,3894,190798
0,10685,3,4,8,0,0,6,3895,204626
0,1619,3,4,8,7,1,9,3896,202677
0,786,8,12,25,2,4,10,3897,181875
0,14805,2,0,6,6,3,11,3898,211938
0,51179,1,2,9,7,2,4,3899,191037
2,46119,0,5,5,6,1,4,3900,197384
0,18074,0,2,4,0,0,4,3901,134630
0,170767,7,2,3,6,0,5,3902,210717
2,77332,2,3,8,1,0,0,3903,182508
0,27665,1,3,3,0,0,2,3904,188694
0,29015,2,4,5,0,0,2,3905,181836
0,10562,8,3,6,1,0,11,3906,164212
0,201724,1,3,4,0,0,5,3907,170452
0,12212,1,7,11,1,0,5,3908,192731
1,14629,2,3,2,1,3,2,3909,206420
0,16,13,5,11,46,5,11,3910,168629
0,13785,2,4,12,20,3,8,3911,218839
1,34299,8,11,4,7,4,11,3912,210567
0,15752,6,0,0,0,0,1,3913,211219
0,22597,4,3,8,1,0,6,3914,222850
1,19348,3,2,5,8,5,4,3915,210075
0,10637,35,5,27,6,4,11,3916,210945
0,9003,11,3,8,49,3,19,3917,93177
0,9064,14,3,8,66,1,20,3918,95294
0,11569,2,5,8,2,0,17,3919,104409
0,10434,7,1,8,2,0,9,3920,107209
0,26484,4,5,8,7,0,5,3921,56860
0,39113,2,5,8,0,0,4,3922,57887
0,38126,6,1,8,2,0,5,3923,53219
0,53617,2,5,8,0,0,2,3924,58440
2,469,4,1,5,4,2,2,3925,88184
2,2160,1,2,14,7,0,10,3926,55608
2,2161,3,2,8,5,0,11,3927,60397
0,3073,8,3,9,11,1,7,3928,40068
0,911,38,8,18,2,1,9,3929,32234
0,10973,4,1,8,10,0,8,3930,46876
0,34077,10,2,3,5,0,7,3931,52846
0,10787,6,3,15,0,0,8,3932,24184
0,43109,4,0,3,0,0,4,3933,52969
0,43230,7,2,7,17,0,11,3934,50610
0,15855,8,5,11,1,0,3,3936,36261
0,9507,1,4,7,0,0,5,3937,88024
1,27475,13,4,2,19,6,7,3938,84695
1,27764,4,4,1,2,3,3,3939,93996
2,27767,8,4,6,2,1,1,3940,100639
1,40760,4,1,0,0,2,0,3941,91990
0,40446,10,8,3,12,6,6,3942,100663
0,24664,2,2,8,1,1,5,3943,215545
2,21370,0,3,5,13,3,3,3944,210584
4,20455,2,4,3,2,0,1,3945,259974
0,10461,1,4,10,2,1,7,3946,208988
2,1485,5,2,10,2,0,0,3947,67128
0,1597,5,6,8,50,8,26,3948,212338
0,641,7,8,12,10,5,10,3949,180093
0,10687,1,0,6,0,0,6,3950,170691
0,63956,0,2,2,3,1,4,3951,202641
0,6521,0,3,8,2,2,6,3952,208874
0,10763,0,11,4,2,1,4,3953,205271
0,100975,3,2,2,2,0,3,3954,162236
0,16888,3,6,14,10,0,8,3955,213790
0,10383,3,6,12,1,2,2,3956,160484
0,21142,7,3,4,2,1,3,3957,66832
0,78140,1,1,4,0,1,3,3958,75754
0,2134,0,2,7,0,0,11,3959,54387
0,18801,1,4,3,13,3,11,3960,113269
0,18498,3,3,5,0,0,3,3961,89200
0,28605,4,3,9,0,0,3,3962,93091
2,42797,3,9,10,2,1,2,3963,58708
4,13465,5,0,9,8,0,13,3964,41094
2,27033,3,4,8,1,1,6,3965,38988
2,20367,3,3,5,4,0,3,3966,37638
0,71,5,5,7,5,3,9,3967,249462
0,1636,0,3,8,2,5,12,3968,230030
1,10647,3,6,7,1,2,3,3969,223897
0,19204,3,5,8,11,0,6,3970,82307
2,13762,0,2,6,1,0,2,3971,81376
0,12207,8,1,6,7,0,3,3972,111512
0,11531,0,3,2,0,2,8,3973,229260
2,24100,1,3,5,1,0,0,3974,192255
2,10783,1,3,11,3,0,5,3975,219952
0,47302,0,2,5,0,0,3,3976,192949
0,4327,0,5,11,15,6,17,3977,160127
0,4958,2,2,9,15,6,13,3978,146984
0,9678,1,4,15,1,0,8,3979,185431
0,11978,1,2,9,2,1,8,3980,203019
0,8870,2,1,6,69,4,20,3981,199753
1,77434,0,7,5,0,3,3,3982,197096
0,14295,7,8,7,9,7,9,3983,203230
0,681,4,5,15,3,1,15,3984,66995
0,11372,1,3,14,2,2,6,3985,74452
0,8452,2,4,6,39,3,14,3986,216216
0,10862,0,6,12,0,0,6,3987,186894
0,8871,2,7,8,4,2,12,3988,170016
0,34045,7,1,7,1,0,2,3989,230591
2,16340,2,9,8,15,2,4,3990,213203
0,10481,0,2,3,3,2,8,3991,211181
2,10867,21,8,11,3,0,4,3992,213847
0,10876,4,5,8,1,5,7,3993,180073
0,9741,15,6,19,28,4,24,3994,217869
4,79920,1,7,3,1,0,4,3995,265101
0,146,7,3,2,7,0,6,3996,190332
0,11849,3,3,9,5,1,7,3997,190374
2,11983,1,3,5,4,0,5,3998,228750
0,11678,5,2,11,4,4,13,3999,190865
0,2669,14,0,14,6,1,10,4000,86993
0,20721,6,1,8,0,0,1,4001,88936
0,2609,0,6,9,0,1,7,4002,93748
0,12714,6,24,15,1,0,6,4003,96094
0,92603,1,3,1,0,0,2,4004,120090
0,708,26,7,16,2,3,13,4005,93428
0,1857,5,1,27,15,0,3,4006,92106
0,10673,0,30,65,1,2,14,4007,94291
0,2604,29,17,49,14,3,17,4008,96969
0,10132,0,3,4,3,0,10,4009,96219
0,11064,0,3,16,2,0,8,4010,88850
0,107,34,0,24,49,2,14,4011,208092
0,40820,27,6,14,3,1,9,4012,95927
0,37716,1,3,3,3,0,2,4013,156807
0,392,9,6,7,16,9,13,4014,241303
0,8859,5,4,6,93,10,19,4015,242423
0,11688,2,3,6,10,3,14,4016,120917
0,12509,15,23,13,7,11,13,4017,183659
1,3981,10,87,13,59,12,24,4018,207201
0,711,0,2,12,3,1,6,4019,181536
0,2046,3,5,8,33,7,19,4020,219699
0,5001,2,2,10,7,1,11,4021,247196
0,8358,5,3,6,2,2,9,4022,162222
0,5994,1,4,6,0,0,10,4023,218967
0,25520,0,8,5,7,4,7,4024,200720
0,1493,1,7,9,11,9,11,4025,212346
2,25660,9,1,4,4,0,2,4026,223530
2,134,4,3,16,16,5,12,4027,190590
2,62677,4,5,5,14,4,3,4028,210299
0,21991,1,4,8,3,7,8,4029,120202
2,10577,0,4,9,13,8,8,4030,219653
0,21355,1,1,6,1,1,2,4031,149624
0,29122,2,3,3,0,0,3,4032,218182
0,11973,1,0,5,15,5,16,4033,146309
0,1900,2,7,20,8,8,9,4034,181865
0,44853,0,4,3,9,2,8,4035,218378
2,10873,8,0,7,2,0,3,4036,189998
0,26719,0,1,5,0,0,3,4037,93223
0,31583,8,1,8,6,3,11,4038,97662
0,15739,7,5,3,0,1,2,4039,83564
0,15413,2,7,5,2,3,5,4040,101757
2,2623,8,11,14,3,2,11,4041,84434
0,11209,6,3,15,2,0,9,4042,53580
0,13715,7,8,18,52,1,18,4043,90670
0,19108,5,0,3,1,0,1,4044,75783
0,8043,3,2,7,3,0,9,4045,72735
0,43258,8,4,15,4,1,8,4046,49233
0,10655,5,0,17,3,0,2,4047,107007
0,75490,2,4,4,2,0,1,4048,110115
0,42261,1,3,8,1,0,3,4049,73605
0,34794,9,0,0,12,0,3,4050,218625
0,9989,2,3,15,5,4,12,4052,218817
0,18828,0,1,6,0,1,2,4053,238948
0,9816,11,5,5,7,5,9,4054,206275
0,20637,1,1,3,0,1,4,4055,194218
0,5955,2,5,9,1,2,14,4056,237572
0,125498,0,2,5,0,0,2,4057,176883
2,77825,6,1,3,5,0,0,4058,212423
1,220976,0,10,4,0,2,0,4059,213446
0,66599,1,4,2,0,0,2,4060,104765
0,17474,0,3,2,1,0,1,4061,102388
0,11191,0,4,4,1,2,9,4062,95690
0,2613,9,12,6,4,17,11,4063,105165
0,22021,23,4,14,6,0,6,4064,69897
0,22048,1,2,4,0,0,2,4065,71517
0,17006,0,2,14,0,0,2,4066,95348
0,26333,0,2,4,1,0,1,4067,108451
1,16723,0,8,4,1,1,0,4068,186589
0,2018,5,6,6,2,9,6,4069,209475
2,31768,2,2,6,1,0,0,4070,118614
3,287991,0,0,0,0,0,0,4071,116119
1,47595,3,1,4,3,2,2,4072,157122
0,18856,4,5,3,1,0,2,4073,178642
0,10499,6,2,6,1,0,5,4074,234805
2,37949,0,0,0,1,0,1,4075,188506
2,83500,0,2,1,2,0,0,4076,162024
2,47943,4,3,3,2,0,1,4077,216800
0,74340,2,1,4,0,0,2,4078,92545
4,5709,5,9,12,4,0,13,4079,92546
0,11215,2,3,5,0,3,4,4080,92605
2,26477,9,2,12,12,7,9,4081,92608
0,10937,0,5,7,1,1,9,4082,92618
0,4639,3,5,7,10,0,14,4083,92641
0,96,6,4,17,8,3,15,4084,92644
0,90,2,1,15,2,3,12,4085,86960
0,11028,2,3,10,2,0,5,4086,92654
0,57240,1,0,5,1,0,1,4087,92655
0,67307,1,4,6,1,0,2,4088,92656
0,19324,4,2,9,1,0,3,4089,92690
2,19933,8,2,2,10,0,6,4090,92695
0,12919,0,5,4,5,0,4,4091,92718
2,15785,1,4,12,8,0,7,4092,92746
0,31701,3,3,4,1,0,7,4093,92783
0,31563,2,3,11,6,2,14,4094,92798
0,12506,5,6,19,2,1,6,4095,92804
2,89992,8,2,1,1,0,0,4096,92809
0,70199,4,1,7,2,0,3,4097,92842
0,39507,1,4,4,2,0,1,4098,92843
2,62185,6,1,5,3,1,4,4099,92854
0,24826,1,0,6,0,0,3,4100,92897
2,30994,12,0,3,2,0,0,4101,92904
0,17159,8,3,4,26,1,17,4102,92948
0,10110,8,4,14,0,1,12,4103,92965
2,18935,1,0,6,1,0,0,4104,92974
0,764,5,3,2,4,1,6,4105,83907
0,20287,0,1,14,6,2,13,4106,92997
0,26964,5,1,1,0,0,2,4107,93006
0,71881,6,3,5,1,0,4,4108,93029
0,15658,6,4,3,1,0,2,4109,93036
0,4918,1,3,11,3,0,2,4110,93044
0,28368,3,3,10,2,0,2,4111,93073
2,58084,0,1,6,1,0,0,4112,93092
0,52780,0,2,2,0,0,4,4113,93093
4,48149,6,3,6,4,0,2,4114,93104
0,26156,0,2,4,0,0,2,4115,93186
0,34101,2,2,6,0,0,3,4116,93200
0,32054,6,5,8,0,0,2,4117,93209
0,14464,0,2,8,1,0,2,4118,93215
0,65501,3,5,1,4,1,6,4119,93225
2,32227,2,4,9,5,0,2,4120,93231
0,2614,16,9,23,3,1,7,4121,93260
0,40962,1,2,2,13,4,7,4122,93277
1,12704,1,4,6,2,2,5,4123,93278
0,580,19,5,6,9,1,8,4124,93300
0,24828,1,4,4,0,0,3,4125,93405
2,13703,0,3,7,3,0,0,4126,93407
2,36914,22,8,13,8,0,5,4127,93418
0,1547,15,3,9,38,7,16,4128,93437
0,42010,2,7,8,0,0,4,4129,93467
1,2608,0,5,3,1,3,7,4130,93476
1,32058,0,3,2,2,1,0,4131,93477
0,10019,0,12,23,1,2,19,4132,93493
0,11649,6,7,11,64,5,11,4133,93507
2,84499,3,2,5,1,0,3,4134,93539
0,13509,5,2,14,3,1,15,4135,93560
0,63639,10,2,8,2,0,1,4136,93562
4,30175,3,3,5,6,1,6,4137,93567
2,51521,1,4,6,20,2,5,4138,93589
0,34379,3,6,12,0,0,2,4139,93638
2,22915,2,1,4,3,0,2,4140,93648
0,24940,6,8,6,1,0,3,4141,192111
0,37302,6,5,11,0,0,4,4142,190524
0,10984,3,7,11,16,5,7,4143,242998
0,843,7,1,3,2,0,8,4144,118694
0,121091,1,1,2,0,0,2,4145,177769
0,318,3,5,17,2,2,10,4146,120753
2,12806,10,2,3,4,0,0,4147,250478
0,9740,9,2,19,41,4,23,4148,212985
0,10878,0,3,10,1,0,7,4149,239948
0,47588,0,2,1,1,0,1,4150,230783
1,10697,0,3,3,20,4,4,4151,216787
2,7093,2,4,8,4,4,3,4152,190861
4,16300,5,2,8,1,0,5,4153,231775
0,19405,2,2,6,2,0,1,4154,265632
0,1921,1,3,11,7,4,9,4155,230838
4,44412,23,4,20,0,0,4,4156,177650
0,21620,0,2,2,0,0,2,4157,249893
0,23685,41,33,26,17,2,12,4158,166276
0,12138,0,1,12,2,0,13,4159,233142
0,48217,7,3,6,1,0,2,4160,191636
0,6073,1,1,12,2,2,6,4161,236493
0,39180,1,2,6,2,0,8,4162,250720
0,35569,5,1,9,0,0,1,4163,262462
1,25208,0,3,3,0,1,1,4164,182000
2,82103,0,1,3,2,0,1,4165,244504
0,19513,18,7,6,0,0,2,4166,251031
0,2749,1,30,55,18,56,264,4167,179626
0,10050,5,8,7,4,7,9,4168,192071
0,17203,1,6,13,0,0,2,4169,212380
2,168485,3,1,4,1,0,0,4170,138493
4,95682,0,0,0,2,2,0,4171,236447
0,54968,0,0,1,0,0,1,4172,161977
2,49929,0,1,2,1,0,0,4173,220157
0,2302,1,3,7,3,3,9,4174,99073
0,32686,2,0,2,2,1,2,4175,116447
0,13889,18,0,3,1,0,4,4176,107474
0,6028,5,6,9,3,2,8,4177,81163
2,51802,12,1,9,3,0,1,4178,31742
0,42148,12,2,4,1,0,2,4179,82912
0,29492,5,9,0,0,1,4,4180,91836
0,25447,5,4,10,1,0,2,4181,96223
0,28410,9,4,8,6,2,6,4182,90213
0,38545,3,5,3,6,0,6,4183,100842
0,19490,4,10,11,3,2,11,4184,39190
0,31151,5,0,1,7,0,4,4185,65687
2,1888,1,6,8,5,0,8,4186,60424
0,38805,2,3,3,1,0,4,4187,57251
0,16618,6,1,10,6,0,9,4188,44685
0,2428,5,9,45,5,0,14,4189,59245
0,22013,2,3,9,2,1,5,4190,53793
0,15598,0,8,6,2,0,5,4191,60086
0,43332,1,3,7,3,1,8,4192,46899
0,62127,2,1,1,0,0,1,4193,113026
4,56137,4,3,7,1,0,8,4194,37800
0,17965,9,5,23,18,1,15,4195,66740
2,29067,6,2,4,1,0,1,4196,59465
0,33250,3,1,4,5,1,5,4197,79781
2,14460,2,5,8,10,1,9,4198,80421
0,17466,1,1,14,0,0,2,4199,99385
0,9594,6,1,6,4,0,8,4200,101764
0,35976,2,4,9,0,3,13,4201,77504
0,4986,2,2,14,3,1,10,4202,68617
2,2453,2,4,10,5,0,5,4203,102005
0,33676,4,1,10,12,2,6,4204,85868
0,4587,2,4,2,6,4,5,4205,100140
0,31004,13,4,11,8,1,3,4206,97880
2,125099,0,0,0,1,0,0,4208,127952
0,27859,4,1,3,6,1,6,4209,201776
0,11454,37,12,22,14,1,9,4210,91474
0,38718,1,6,5,1,0,7,4211,100486
0,4192,1,7,10,4,1,9,4212,77413
0,11607,2,2,6,28,0,17,4213,97179
0,14052,1,2,13,4,0,7,4214,88000
2,16889,1,1,12,1,0,1,4215,93857
0,39934,1,2,11,0,0,1,4216,100049
0,26580,52,0,7,0,1,3,4217,118540
0,21309,0,1,6,1,0,1,4218,91860
