castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity
23.1,0.0,22000000,19351569.0,0.8796167727,5.4,155.0,90.0,2001.0,0.1068,en,8.526823
25.0,0.0,10000000,44460850.0,4.446085,6.6,68.0,83.0,2001.0,0.0712,en,4.195694
21.4,30.8,40000000,65754228.0,1.6438557,6.4,292.0,119.0,2001.0,0.126,en,14.840318
55.9,14.3,75000000,5409517.0,0.0721268933,4.2,79.0,93.0,2001.0,0.1452,en,8.893957
7.7,0.0,62000000,18720175.0,0.3019383065,5.8,181.0,125.0,2001.0,0.1452,en,4.76448
7.7,25.0,57000000,147845033.0,2.5937725088,5.8,453.0,123.0,2001.0,0.1616,en,9.958406
25.0,0.0,1900000,2070806.0,1.0898978947,6.5,14.0,104.0,2000.0,0.6257,pt,1.075939
35.3,17.5,60000000,56359980.0,0.939333,5.7,194.0,120.0,2001.0,0.1616,en,12.149946
16.7,0.0,20000000,15473333.0,0.77366665,6.5,41.0,199.0,1965.0,0.1233,en,3.961342
25.0,16.7,3000000,10400000.0,3.4666666667,7.3,41.0,146.0,1960.0,0.4645,en,6.409512
38.5,10.0,2000000,11000000.0,5.5,5.9,42.0,104.0,1980.0,0.6858,en,2.921405
6.7,0.0,4000000,16853487.0,4.21337175,5.4,117.0,93.0,1990.0,0.7014,en,13.90542
14.3,0.0,15000000,30102717.0,2.0068478,5.3,219.0,110.0,1991.0,0.5781,en,6.600651
28.6,0.0,23000000,7434726.0,0.3232489565,6.1,86.0,98.0,1991.0,0.6411,en,7.338188
9.1,25.0,7000000,1246141.0,0.1780201429,4.5,31.0,100.0,1983.0,0.2658,en,3.132019
66.7,44.4,31000000,35419397.0,1.1425611935,6.5,124.0,110.0,1990.0,0.9507,en,5.55237
35.3,10.0,15000000,8620929.0,0.5747286,6.8,340.0,119.0,1986.0,0.6164,en,0.338943
41.2,10.0,7920000,14560084.0,1.8383944444,6.7,121.0,140.0,1978.0,0.7616,en,11.162277
16.7,14.3,2900000,43008075.0,14.8303706897,6.4,71.0,121.0,1974.0,0.6356,en,9.460843
20.0,50.0,1250000,3412497.0,2.7299976,5.3,62.0,88.0,1984.0,0.6639,en,4.412794
25.0,16.7,68000000,96976270.0,1.4261216176,7.2,1023.0,131.0,2001.0,0.1945,en,10.704813
19.0,3.7,50000000,79958599.0,1.59917198,5.3,111.0,101.0,2001.0,0.1945,en,12.280827
38.5,41.2,9000000,39723096.0,4.4136773333,8.1,4168.0,113.0,2000.0,0.776,en,15.450789
20.0,28.1,35000000,147934180.0,4.2266908571,5.5,893.0,88.0,2001.0,0.2082,en,9.576745
33.3,0.0,11000000,23430766.0,2.1300696364,4.9,75.0,95.0,2001.0,0.2411,en,4.63422
16.7,37.5,21000000,28008462.0,1.3337362857,6.2,97.0,109.0,2001.0,0.1123,en,6.226933
35.3,14.8,2000000,20908467.0,10.4542335,7.6,537.0,154.0,2000.0,0.4563,es,5.958138
27.3,40.0,60000000,105178561.0,1.7529760167,6.1,408.0,104.0,2001.0,0.2603,en,13.214068
35.5,25.0,53000000,83282296.0,1.5713640755,7.4,1352.0,124.0,2001.0,0.2548,en,12.332223
0.0,0.0,1000000,852206.0,0.852206,7.3,4.0,119.0,2001.0,0.2411,en,0.202478
55.6,34.5,25000000,281929795.0,11.2771918,6.6,1397.0,97.0,2001.0,0.2795,en,10.780524
22.2,14.3,17700000,30987695.0,1.7507172316,5.5,247.0,91.0,2001.0,0.2712,en,10.442468
17.6,10.0,21150000,39438674.0,1.8647127187,4.7,149.0,92.0,2001.0,0.2767,en,6.640385
25.5,5.9,25000000,65884703.0,2.63538812,8.0,3017.0,170.0,1983.0,0.9342,en,11.299673
30.8,0.0,94000000,54744738.0,0.5823908298,4.5,180.0,116.0,2001.0,0.3178,en,5.310558
55.6,0.0,90000000,10372291.0,0.1152476778,4.1,18.0,104.0,2001.0,0.3178,en,1.901065
21.4,20.0,98000000,433013274.0,4.4185027959,6.0,2258.0,130.0,2001.0,0.3205,en,16.945657
21.1,11.1,31115000,71000000.0,2.2818576249,6.7,148.0,248.0,1963.0,0.4438,en,8.591238
14.3,9.1,27000000,16519460.0,0.6118318519,5.8,130.0,117.0,1983.0,0.5726,en,9.848674
64.3,14.3,17000000,29712172.0,1.7477748235,6.9,87.0,136.0,1982.0,0.6137,en,5.036929
50.0,16.7,12000000,1703282.0,0.1419401667,7.0,14.0,104.0,1993.0,0.8438,en,4.497919
0.0,0.0,40000000,23202444.0,0.5800611,6.5,20.0,138.0,1991.0,0.8904,en,10.336913
27.3,0.0,2200000,136400000.0,62.0,6.6,123.0,99.0,1970.0,0.9562,en,6.127903
21.4,19.2,65000000,117487473.0,1.8074995846,6.6,933.0,132.0,2001.0,0.3562,en,10.90061
25.9,18.8,53000000,29700000.0,0.5603773585,5.5,91.0,102.0,2001.0,0.3671,en,5.3962
13.6,21.2,60000000,484409218.0,8.0734869667,7.3,4183.0,90.0,2001.0,0.3699,en,17.987728
30.8,40.0,52500000,179213434.0,3.413589219,7.4,1348.0,127.0,2001.0,0.1836,en,13.691781
8.8,19.5,140000000,449220945.0,3.2087210357,6.6,1833.0,183.0,2001.0,0.3836,en,11.419388
36.4,50.0,22000000,39071603.0,1.7759819545,6.3,53.0,101.0,1990.0,0.6959,en,2.523655
30.0,15.4,27000000,179033791.0,6.6308811481,6.2,232.0,112.0,1991.0,0.4301,en,7.334686
10.7,21.4,15000000,34604000.0,2.3069333333,7.4,336.0,128.0,1988.0,0.9344,en,13.971865
4.2,0.0,2000000,4905000.0,2.4525,7.4,472.0,128.0,1960.0,0.806,en,10.650752
27.8,25.0,14000000,57915972.0,4.1368551429,6.0,147.0,88.0,1987.0,0.9425,en,6.573364
9.1,9.1,12000000,20000000.0,1.6666666667,7.2,59.0,182.0,1966.0,0.9671,en,11.354247
0.0,13.8,22000000,84772742.0,3.8533064545,4.6,310.0,84.0,2001.0,0.4137,en,8.473369
27.8,16.2,80000000,98376292.0,1.22970365,5.7,650.0,101.0,2001.0,0.4329,en,5.395127
20.0,0.0,102000000,147080413.0,1.4419648333,6.1,946.0,99.0,2001.0,0.4301,en,9.646208
11.1,0.0,18000000,24911670.0,1.3839816667,6.7,73.0,121.0,1970.0,0.4767,en,4.984905
26.1,27.3,24000000,83531958.0,3.48049825,6.9,861.0,120.0,1991.0,0.526,en,11.453093
22.7,0.0,23000000,57138719.0,2.4842921304,5.8,63.0,117.0,1992.0,0.4836,en,6.477258
62.5,0.0,90000,5000000.0,55.5555555556,6.1,7.0,72.0,1958.0,0.7479,en,0.837849
51.9,17.4,21000000,177200000.0,8.4380952381,6.9,429.0,116.0,1982.0,0.9562,en,8.451188
28.6,17.2,120000000,186053725.0,1.5504477083,6.7,1257.0,95.0,2001.0,0.4164,en,10.901602
16.7,21.4,115000000,274703340.0,2.3887246957,5.7,2235.0,100.0,2001.0,0.4411,en,15.851722
39.5,37.5,70000000,176104344.0,2.5157763429,4.9,422.0,87.0,2001.0,0.4712,en,7.906683
15.0,27.3,38000000,207283925.0,5.4548401316,6.6,3485.0,106.0,2001.0,0.4712,en,1.406181
18.2,34.0,100000000,235926552.0,2.35926552,6.8,2011.0,146.0,2001.0,0.4904,en,13.249364
50.0,16.7,16000000,29381649.0,1.8363530625,7.3,57.0,130.0,2001.0,0.4849,en,9.503157
55.6,43.8,13000000,16929123.0,1.3022402308,6.6,98.0,99.0,2001.0,0.4904,en,6.236729
37.5,0.0,60000000,93375151.0,1.5562525167,5.0,363.0,87.0,2001.0,0.5041,en,8.142251
16.7,10.0,25000000,64437847.0,2.57751388,6.4,304.0,98.0,2001.0,0.5096,en,7.637345
40.0,17.8,45000000,141220678.0,3.1382372889,5.4,1019.0,83.0,2001.0,0.5041,en,10.869056
29.2,0.0,18000000,72179579.0,4.0099766111,6.2,161.0,95.0,1981.0,0.463,en,6.693055
25.0,0.0,2686000,6600000.0,2.4571854058,6.0,31.0,109.0,1963.0,0.4438,en,1.920256
33.3,0.0,270000,1450000.0,5.3703703704,6.5,71.0,79.0,1960.0,0.4699,en,3.481988
11.8,6.7,3200000,8000000.0,2.5,7.4,272.0,123.0,1962.0,0.3041,en,6.641827
35.0,18.2,14000000,2735731.0,0.1954093571,7.0,80.0,85.0,1991.0,0.926,en,8.678022
30.0,0.0,4000000,8200000.0,2.05,6.8,76.0,124.0,1961.0,0.0,en,5.317544
0.0,0.0,4500000,10400000.0,2.3111111111,6.9,90.0,116.0,1956.0,0.4863,en,4.31583
27.3,0.0,10000000,25754284.0,2.5754284,6.4,71.0,108.0,1985.0,0.2192,en,6.830599
27.3,9.1,16000000,17374595.0,1.0859121875,6.2,153.0,112.0,1981.0,0.3863,en,6.918821
40.0,0.0,130000,85000000.0,653.8461538462,7.4,235.0,100.0,1972.0,0.4153,cn,11.116474
33.3,0.0,137000000,85131830.0,0.621400219,5.9,441.0,106.0,2001.0,0.4986,en,10.223851
65.0,46.7,18000000,141774679.0,7.8763710556,6.2,908.0,96.0,2001.0,0.5288,en,12.769371
14.3,27.3,68000000,71069884.0,1.0451453529,6.7,436.0,124.0,2001.0,0.5288,en,14.741992
27.3,0.0,5000000,5476060.0,1.095212,6.3,55.0,94.0,2001.0,0.5288,en,3.531682
28.6,0.0,7500000,18869631.0,2.5159508,5.9,140.0,99.0,1988.0,0.2678,en,5.283245
23.5,40.0,46630000,8083123.0,0.173345979,6.9,185.0,126.0,1988.0,0.9317,en,7.753416
60.0,0.0,4000000,670774.0,0.1676935,6.9,12.0,124.0,1988.0,0.7459,en,3.927714
33.3,40.0,4000000,9797098.0,2.4492745,5.3,31.0,86.0,1988.0,0.2678,en,5.296777
20.0,25.0,20000000,51684798.0,2.5842399,6.4,72.0,106.0,1988.0,0.2295,en,4.619593
33.3,20.0,19000000,8247943.0,0.4341022632,6.3,187.0,95.0,1988.0,0.5929,en,10.874079
33.3,0.0,8000000,784990.0,0.09812375,5.3,12.0,95.0,1988.0,0.9754,en,0.964399
36.4,0.0,20000000,171504781.0,8.57523905,5.7,330.0,104.0,1988.0,0.5738,en,9.270831
9.1,12.5,6000000,46616067.0,7.7693445,6.6,100.0,120.0,1988.0,0.2869,en,5.529808
7.7,10.0,39000000,288752301.0,7.4039051538,6.5,944.0,116.0,1988.0,0.4891,en,7.830087
18.2,18.2,2000000,13167232.0,6.583616,5.9,221.0,82.0,1986.0,0.274,en,10.113807
30.8,0.0,4500000,3813293.0,0.8473984444,5.0,91.0,86.0,1988.0,0.3251,en,9.97523
25.0,16.7,20000000,17637950.0,0.8818975,6.6,232.0,120.0,1988.0,0.1257,en,8.105859
50.0,0.0,24000000,43455230.0,1.8106345833,6.4,155.0,91.0,1988.0,0.459,en,11.666172
16.7,11.1,9000000,6436211.0,0.7151345556,5.1,17.0,88.0,1988.0,0.6503,en,1.99161
50.0,0.0,2500000,1189315.0,0.475726,5.8,59.0,93.0,1988.0,0.7022,en,9.97466
37.5,11.8,12300000,84460846.0,6.8667354472,7.0,660.0,69.0,1988.0,0.8798,en,13.631352
42.9,28.6,8000000,22433275.0,2.804159375,6.1,100.0,90.0,1988.0,0.5109,en,9.631158
36.4,10.0,20000000,13854000.0,0.6927,5.3,132.0,108.0,1988.0,0.9372,en,6.493525
16.7,16.7,12000000,7242035.0,0.6035029167,5.6,16.0,102.0,1988.0,0.1913,en,11.516965
37.5,26.7,8000000,1893139.0,0.236642375,5.7,9.0,91.0,1988.0,0.306,en,1.194377
8.3,0.0,29000000,34994648.0,1.206712,5.8,360.0,104.0,1988.0,0.459,en,14.25013
33.3,0.0,4000000,14237000.0,3.55925,7.3,270.0,91.0,1985.0,0.3671,en,6.258984
16.7,16.7,7000000,19595031.0,2.7992901429,6.2,120.0,98.0,1988.0,0.0956,en,7.791952
40.0,0.0,16000000,4594452.0,0.28715325,5.6,15.0,102.0,1988.0,0.3251,en,1.835663
43.8,18.8,4000000,13008928.0,3.252232,7.1,562.0,94.0,1988.0,0.8934,en,11.292364
24.2,6.7,15000000,216614388.0,14.4409592,5.7,566.0,107.0,1988.0,0.9372,en,5.952494
16.7,11.1,31000000,74134790.0,2.3914448387,6.0,136.0,122.0,1989.0,0.9726,en,5.443097
12.5,0.0,1000000,10499694.0,10.499694,5.5,71.0,95.0,1985.0,0.6603,en,7.314536
39.3,37.5,5000000,117463.0,0.0234926,5.9,24.0,100.0,1989.0,0.7041,en,6.69473
23.5,10.0,10000000,40485039.0,4.0485039,6.7,464.0,90.0,1989.0,0.1288,en,15.109261
14.3,26.9,30000000,45892212.0,1.5297404,6.2,250.0,125.0,1989.0,0.7233,en,6.973408
0.0,0.0,22500000,18671317.0,0.8298363111,6.8,203.0,113.0,1989.0,0.6274,en,7.435688
33.3,16.7,500000,10166459.0,20.332918,4.9,154.0,86.0,1989.0,0.263,en,8.473602
18.2,0.0,19000000,19738015.0,1.0388428947,5.6,20.0,117.0,1989.0,0.8192,en,2.727017
44.4,10.0,10000000,3916303.0,0.3916303,5.5,110.0,100.0,1988.0,0.6858,en,11.509677
16.7,33.3,16000000,2420917.0,0.1513073125,5.9,23.0,117.0,1989.0,0.1671,en,1.629224
40.0,0.0,30000000,60864870.0,2.028829,5.7,85.0,116.0,1989.0,0.8767,en,9.01086
22.2,25.0,20000000,7237794.0,0.3618897,6.1,49.0,94.0,1989.0,0.6959,en,9.059459
15.0,20.0,17000000,78247647.0,4.6028027647,5.5,209.0,101.0,1989.0,0.3205,en,5.772293
0.0,0.0,1500000,14697005.0,9.7980033333,6.3,257.0,97.0,1989.0,0.2986,en,6.939994
25.0,26.1,25000000,15704614.0,0.62818456,6.0,125.0,98.0,1989.0,0.2055,en,10.653446
16.7,0.0,7000000,793775.0,0.1133964286,5.6,53.0,102.0,1989.0,0.6466,en,6.256969
6.7,5.9,24000000,22099847.0,0.9208269583,6.2,208.0,115.0,1989.0,0.589,en,4.701379
33.3,50.0,7500000,296000000.0,39.4666666667,5.8,546.0,93.0,1989.0,0.7781,en,5.795045
20.0,33.3,11000000,49797148.0,4.5270134545,6.7,222.0,107.0,1989.0,0.126,en,5.304376
38.9,16.7,3000000,1145404.0,0.3818013333,7.2,50.0,87.0,1989.0,0.3781,en,10.018693
50.0,30.8,12000000,15942628.0,1.3285523333,5.0,53.0,108.0,1989.0,0.8,en,3.801832
0.0,0.0,16000000,4192440.0,0.2620275,4.9,50.0,105.0,1988.0,0.9781,en,2.549325
33.3,20.0,93000000,368780809.0,3.965385043,5.7,2109.0,92.0,2001.0,0.5425,en,0.648867
9.1,0.0,12000000,15250000.0,1.2708333333,6.8,107.0,114.0,2000.0,0.6885,ja,8.134524
18.2,13.3,100000000,362211740.0,3.6221174,5.6,1270.0,119.0,2001.0,0.5616,en,17.319836
0.0,0.0,20000,99000.0,4.95,7.4,63.0,111.0,1997.0,0.8466,ja,3.111281
16.7,0.0,400000,43719.0,0.1092975,6.0,1.0,97.0,2001.0,0.5644,en,0.218588
33.3,18.2,5000000,295206.0,0.0590412,6.4,271.0,97.0,2001.0,0.5671,en,6.386082
42.3,0.0,15000000,30050028.0,2.0033352,6.3,259.0,114.0,1989.0,0.3781,en,2.943427
9.1,0.0,19000000,110879513.0,5.8357638421,6.7,144.0,113.0,1989.0,0.7041,en,9.801967
36.4,7.1,18000000,46908987.0,2.6060548333,6.4,220.0,103.0,1989.0,0.3589,en,17.367336
25.0,33.3,5000000,16554699.0,3.3109398,5.5,89.0,109.0,1989.0,0.8192,en,5.587765
12.5,0.0,55000000,63408614.0,1.1528838909,6.1,468.0,104.0,1989.0,0.9726,en,7.507261
16.7,0.0,15000000,40590000.0,2.706,6.0,49.0,96.0,1989.0,0.0712,en,3.96986
52.6,11.1,15000000,79258538.0,5.2839025333,6.6,338.0,100.0,1989.0,0.6219,en,8.13754
66.7,14.3,2000000,725131.0,0.3625655,6.0,75.0,103.0,1988.0,0.7104,en,3.265426
37.5,11.1,58000000,25928721.0,0.4470469138,6.5,71.0,127.0,1984.0,0.9508,en,9.508061
40.0,30.0,42000000,35402320.0,0.842912381,5.8,200.0,118.0,2001.0,0.5863,en,9.970359
45.5,37.5,37000000,165335153.0,4.4685176486,6.5,1063.0,115.0,2001.0,0.5863,en,7.387171
42.9,11.1,90000000,347325802.0,3.8591755778,6.4,1078.0,90.0,2001.0,0.5863,en,8.345985
16.7,0.0,20000000,31678778.0,1.5839389,6.3,65.0,158.0,1969.0,0.7863,en,10.648872
18.2,5.9,15000000,19853892.0,1.3235928,6.7,169.0,102.0,1980.0,0.9809,en,10.603299
53.5,25.0,30000000,287553595.0,9.5851198333,6.0,1375.0,108.0,2001.0,0.6055,en,10.25103
25.0,7.7,75000000,13596911.0,0.1812921467,6.0,237.0,95.0,2001.0,0.5973,en,6.405831
14.3,25.0,35000000,13678913.0,0.3908260857,5.7,56.0,94.0,2001.0,0.6247,en,10.855383
12.5,35.7,1500000,373967.0,0.2493113333,6.2,255.0,100.0,2001.0,0.6055,en,14.242234
25.0,11.1,57000000,62112895.0,1.0896999123,5.6,146.0,131.0,2001.0,0.6247,en,9.243715
42.1,30.8,48000000,85498534.0,1.7812194583,6.0,531.0,112.0,2001.0,0.5753,en,12.330275
25.9,24.2,22000000,33788161.0,1.5358255,6.4,491.0,104.0,2001.0,0.6384,en,11.619446
42.1,25.0,28000000,14010832.0,0.5003868571,4.8,299.0,98.0,2001.0,0.6438,en,7.058599
22.2,0.0,34000000,19693891.0,0.5792320882,4.8,63.0,108.0,2001.0,0.6384,en,5.499867
36.4,14.3,10000000,59217789.0,5.9217789,6.1,731.0,90.0,2001.0,0.4959,en,10.414363
10.0,11.1,1900000,4790926.0,2.52154,5.9,39.0,93.0,1986.0,0.5425,en,4.119963
23.1,15.0,40000000,27053815.0,0.676345375,5.2,56.0,104.0,2001.0,0.6822,en,4.260945
37.5,12.5,57000000,16991902.0,0.2981035439,6.0,194.0,105.0,2001.0,0.674,en,10.076223
0.0,0.0,700000,1667192.0,2.3817028571,6.7,31.0,97.0,2001.0,0.0521,en,8.66635
55.6,29.4,30000000,23619609.0,0.7873203,5.4,203.0,106.0,2001.0,0.7014,en,6.418936
21.4,16.7,32000000,40222729.0,1.2569602812,6.3,126.0,106.0,2001.0,0.7014,en,7.674549
21.4,0.0,40000000,8493890.0,0.21234725,6.3,82.0,85.0,2002.0,0.2575,en,5.761051
57.1,10.0,22000000,5271666.0,0.2396211818,3.4,38.0,104.0,2001.0,0.7205,en,5.420686
16.7,37.5,45000000,104876233.0,2.3305829556,7.3,1665.0,122.0,2001.0,0.7589,en,13.664622
50.0,16.7,1000000,2402459.0,2.402459,5.6,16.0,107.0,2001.0,0.8932,en,2.678923
15.2,0.0,9400000,60000000.0,6.3829787234,7.0,142.0,163.0,1963.0,0.8493,en,13.266545
55.6,0.0,725000,10600000.0,14.6206896552,6.5,102.0,102.0,1971.0,0.8384,en,5.820841
23.5,0.0,2900000,5000000.0,1.724137931,7.3,25.0,136.0,1961.0,0.9616,en,2.649605
37.5,0.0,18000000,9697739.0,0.5387632778,5.8,60.0,107.0,1986.0,0.4274,en,6.41742
25.0,16.1,50000000,100020092.0,2.00040184,6.0,223.0,113.0,2001.0,0.7397,en,6.824871
33.3,16.7,31000000,24185781.0,0.7801864839,6.5,132.0,101.0,2001.0,0.6822,en,6.425321
29.3,27.0,28000000,60780981.0,2.1707493214,6.1,1363.0,89.0,2001.0,0.7397,en,10.40782
20.0,7.1,23000000,36642838.0,1.5931668696,6.3,328.0,97.0,2001.0,0.7589,en,10.337689
11.8,0.0,12000000,17292381.0,1.44103175,5.4,33.0,86.0,2001.0,0.7589,en,2.828884
50.0,35.3,28000000,77516304.0,2.7684394286,6.6,529.0,90.0,2001.0,0.7589,en,5.715737
9.1,0.0,4500000,7206220.0,1.6013822222,6.8,83.0,113.0,1980.0,0.4044,en,5.395103
33.3,23.1,15000000,67182787.0,4.4788524667,7.2,67.0,125.0,1980.0,0.1803,en,2.847277
50.0,26.5,75000000,67631903.0,0.9017587067,6.2,307.0,123.0,2001.0,0.7781,en,13.136791
13.3,0.0,11000000,23978402.0,2.1798547273,4.1,54.0,86.0,2001.0,0.7781,en,4.890067
30.8,30.8,15000000,20117339.0,1.3411559333,7.7,1517.0,147.0,2001.0,0.3699,en,18.184056
33.3,0.0,10000000,7316658.0,0.7316658,4.3,36.0,96.0,2001.0,0.811,en,6.513545
21.9,9.1,4000000,35976000.0,8.994,7.4,630.0,102.0,1971.0,0.9699,en,10.255315
23.1,10.5,9000000,83304330.0,9.2560366667,7.4,136.0,181.0,1971.0,0.8384,en,9.227244
34.8,26.9,35000000,74558115.0,2.1302318571,6.6,758.0,122.0,2001.0,0.7973,en,7.79014
0.0,18.2,72000000,27642707.0,0.3839264861,7.0,290.0,131.0,2001.0,0.7973,en,9.807552
62.5,40.0,48000000,35743308.0,0.74465225,6.5,108.0,132.0,2001.0,0.7973,en,4.556123
40.7,31.8,48000000,50315140.0,1.0482320833,7.1,710.0,120.0,2001.0,0.8055,en,12.400152
50.0,25.0,6000000,1270522.0,0.2117536667,7.7,3574.0,113.0,2001.0,0.0466,en,18.303148
37.5,0.0,75000000,54249294.0,0.72332392,5.4,115.0,89.0,2001.0,0.8274,en,6.353996
25.6,17.5,115000000,562816256.0,4.8940544,7.5,6150.0,92.0,2001.0,0.8329,en,26.419962
20.0,16.7,49000000,72700000.0,1.4836734694,5.7,445.0,87.0,2001.0,0.8356,en,9.769047
33.3,0.0,100000,490475.0,4.90475,6.9,63.0,86.0,2001.0,0.0685,en,3.580063
36.8,0.0,40000000,141069860.0,3.5267465,5.7,764.0,114.0,2001.0,0.8329,en,12.520688
25.0,50.0,7000000,10229331.0,1.461333,5.3,26.0,93.0,2001.0,0.874,en,2.483032
29.7,27.6,125000000,976475550.0,7.8118044,7.5,7188.0,152.0,2001.0,0.874,en,38.187238
23.5,50.0,6000000,2025238.0,0.3375396667,6.0,44.0,95.0,2001.0,0.8932,en,3.916221
27.3,20.0,24000000,14782676.0,0.6159448333,5.8,53.0,89.0,2001.0,0.8877,en,4.197544
15.4,26.7,92000000,143049560.0,1.5548865217,6.8,592.0,126.0,2001.0,0.8795,en,18.186839
33.3,11.1,4500000,6459020.0,1.4353377778,7.2,277.0,106.0,2001.0,0.2986,es,11.111299
50.0,0.0,14000000,52223306.0,3.7302361429,6.9,90.0,149.0,1968.0,0.7158,en,4.651946
12.5,0.0,2000000,390659.0,0.1953295,6.3,89.0,104.0,1985.0,0.2712,fr,8.066663
66.7,0.0,810000,1258000.0,1.5530864198,6.8,38.0,106.0,1977.0,0.0,en,3.099222
50.0,10.0,6500000,31899000.0,4.9075384615,6.8,159.0,105.0,1980.0,0.4809,en,9.3806
23.5,0.0,35000000,27107960.0,0.7745131429,6.1,237.0,111.0,1980.0,0.6667,en,6.346979
18.2,0.0,9000000,46236000.0,5.1373333333,6.7,232.0,96.0,1976.0,0.9672,en,7.550133
42.9,7.7,5500000,26414658.0,4.8026650909,6.6,121.0,109.0,1977.0,0.9699,en,6.389326
21.4,20.0,5000000,12232628.0,2.4465256,5.5,67.0,107.0,1983.0,0.2822,en,5.839893
33.3,7.7,22000000,67642693.0,3.0746678636,6.5,210.0,117.0,1983.0,0.9315,en,9.737907
0.0,10.5,40000000,91753202.0,2.29383005,6.0,464.0,106.0,2001.0,0.8767,en,11.185625
10.5,36.0,85000000,450717150.0,5.3025547059,7.2,3857.0,116.0,2001.0,0.9315,en,12.114932
35.0,37.5,10000000,173921954.0,17.3921954,7.8,3403.0,122.0,2001.0,0.3123,fr,12.879381
61.2,32.0,16000000,66468332.0,4.15427075,5.5,444.0,89.0,2001.0,0.9315,en,9.101896
42.9,46.7,68000000,203388341.0,2.9910050147,6.5,1100.0,136.0,2001.0,0.9397,en,10.071057
14.3,12.5,21000000,71441250.0,3.4019642857,7.4,1317.0,110.0,2001.0,0.7589,en,9.707542
28.6,0.0,25000000,5778353.0,0.23113412,5.0,22.0,117.0,1984.0,0.6257,en,4.11214
37.5,0.0,4500000,10500000.0,2.3333333333,5.0,22.0,103.0,1982.0,0.2493,en,1.808605
28.6,10.0,15000000,16500000.0,1.1,5.1,37.0,90.0,1983.0,0.3808,en,3.521436
22.2,25.0,12000000,31155435.0,2.59628625,6.4,230.0,93.0,2001.0,0.9699,en,6.796277
33.3,8.3,25000000,80936232.0,3.23744928,5.6,235.0,83.0,2001.0,0.9699,en,7.308162
13.0,24.0,93000000,871368364.0,9.3695523011,8.0,8892.0,178.0,2001.0,0.9616,en,32.070725
20.0,14.3,72000000,37317558.0,0.5182994167,6.6,193.0,152.0,2001.0,0.9699,en,8.063684
25.0,37.0,60000000,313542341.0,5.2257056833,7.7,3087.0,135.0,2001.0,0.9425,en,11.93646
30.0,13.3,3000000,9000000.0,3.0,8.1,278.0,116.0,1957.0,0.9589,en,9.730217
24.1,26.3,107000000,87713825.0,0.8197553738,6.7,457.0,157.0,2001.0,0.9425,en,9.303104
2.9,14.7,92000000,172989651.0,1.8803222935,7.2,1832.0,144.0,2001.0,0.989,en,10.064446
40.0,0.0,12000000,30400000.0,2.5333333333,6.2,51.0,132.0,1983.0,0.8795,en,2.592296
40.7,35.0,19800000,87754044.0,4.4320224242,6.8,256.0,137.0,2001.0,0.8493,en,14.101101
57.7,44.0,22000000,92542418.0,4.2064735455,7.2,542.0,132.0,2001.0,0.989,en,12.935016
9.1,9.1,4000000,44909486.0,11.2273715,6.6,254.0,111.0,2001.0,0.8603,en,6.341187
25.0,0.0,15000000,76382.0,0.0050921333,5.0,22.0,93.0,1996.0,0.4836,en,1.672406
20.0,12.5,29000000,70752904.0,2.4397553103,6.6,404.0,137.0,2001.0,0.0822,fr,11.564252
7.1,0.0,38000000,153518974.0,4.039973,5.8,205.0,95.0,1990.0,0.4329,en,6.938921
8.3,9.1,18000000,14110013.0,0.7838896111,6.5,69.0,108.0,1981.0,0.4822,en,3.383201
30.0,14.3,18000000,100000000.0,5.5555555556,5.8,391.0,103.0,1984.0,0.4918,en,10.151366
20.0,0.0,1200000,760883.0,0.6340691667,6.2,37.0,81.0,1983.0,0.2274,en,8.471302
40.0,0.0,5500000,4865000.0,0.8845454545,3.3,16.0,95.0,1980.0,0.429,en,1.409619
33.3,6.7,12000000,78868508.0,6.5723756667,6.5,364.0,96.0,1982.0,0.9315,en,15.297121
42.9,0.0,15000000,10219460.0,0.6812973333,6.3,65.0,106.0,1983.0,0.7452,en,9.974312
27.3,45.5,14000000,63513743.0,4.5366959286,6.8,156.0,120.0,1993.0,0.3452,en,5.079464
13.3,0.0,3500000,81600000.0,23.3142857143,6.9,238.0,116.0,1970.0,0.063,en,7.701349
15.4,0.0,6000000,4300000.0,0.7166666667,6.2,45.0,141.0,1961.0,0.2411,en,6.945886
10.0,0.0,35000000,75395048.0,2.1541442286,7.3,463.0,131.0,2002.0,0.0603,en,10.765924
30.8,37.5,32000000,55157539.0,1.7236730938,6.1,307.0,119.0,2002.0,0.0658,en,8.50563
60.0,27.3,11000000,41227069.0,3.7479153636,7.5,1057.0,101.0,2002.0,0.0658,en,8.054499
83.3,50.0,344,4.0,0.011627907,5.3,3.0,104.0,2001.0,0.7425,en,0.158651
8.3,0.0,14500000,95789342.0,6.6061615172,6.8,99.0,108.0,2001.0,0.3973,ja,9.298092
40.0,14.3,13000000,22030000.0,1.6946153846,5.1,14.0,109.0,1989.0,0.1096,en,7.584638
45.5,50.0,14000000,6413915.0,0.4581367857,5.4,60.0,86.0,2002.0,0.0849,en,8.559189
43.8,0.0,15000000,52970014.0,3.5313342667,5.6,202.0,88.0,2002.0,0.1041,en,4.643981
15.0,8.3,85000000,78382433.0,0.9221462706,5.5,431.0,108.0,2002.0,0.0986,en,10.175503
