castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity
28.6,20.0,0,0.0,-1,6.0,54.0,94.0,2004,0.5219,en,2.522054
16.7,0.0,0,0.0,-1,5.6,9.0,120.0,2003,0.2959,ja,0.571698
28.6,0.0,0,0.0,-1,5.5,10.0,100.0,2003,0.9781,sv,0.776818
-1,-1,0,0.0,-1,5.5,6.0,87.0,2003,0.274,no,1.095434
50.0,0.0,0,0.0,-1,5.9,10.0,99.0,2004,0.1995,en,0.776863
80.0,0.0,0,0.0,-1,5.8,100.0,112.0,2003,0.8384,ja,6.703174
66.7,-1,1200000,0.0,-1,6.2,6.0,85.0,2003,0.2137,en,1.175971
-1,100.0,0,0.0,-1,6.6,15.0,99.0,2002,0.9726,ja,1.243744
35.0,26.7,29000000,21126225.0,0.7284905172,6.8,459.0,103.0,2005,0.1699,en,12.092096
23.1,0.0,0,6584159.0,-1,6.3,106.0,98.0,2005,0.2658,en,4.66886
28.6,0.0,0,0.0,-1,7.9,18.0,100.0,2003,0.7096,en,1.308142
25.0,14.3,7000000,0.0,-1,3.8,176.0,88.0,2004,0.3005,en,12.348655
33.3,0.0,0,0.0,-1,7.0,60.0,123.0,2003,0.4466,pt,3.954105
60.0,0.0,0,0.0,-1,6.5,73.0,95.0,2003,0.6192,ja,5.165962
36.4,33.3,0,0.0,-1,5.1,10.0,82.0,2004,0.1366,en,1.42169
-1,-1,0,0.0,-1,7.4,79.0,68.0,2003,0.3753,en,4.812815
20.0,0.0,0,15.0,-1,7.0,556.0,105.0,2003,0.0548,th,7.89916
12.5,0.0,0,0.0,-1,7.2,108.0,119.0,2003,0.7479,zh,6.505146
40.0,6.7,12806000,38535221.0,3.0091535999,7.2,224.0,125.0,2004,0.6721,es,14.69768
40.0,50.0,0,0.0,-1,4.9,18.0,112.0,2003,0.5479,en,1.495753
84.6,26.7,80000000,55041367.0,0.6880170875,5.8,375.0,130.0,2004,0.959,en,11.202764
22.2,25.0,0,0.0,-1,6.4,7.0,104.0,2003,0.6575,no,1.322188
14.3,-1,0,0.0,-1,6.7,7.0,90.0,2003,0.7151,en,0.645771
20.0,11.1,0,0.0,-1,7.5,553.0,96.0,2004,0.2077,fr,14.758133
0.0,0.0,780000,0.0,-1,6.6,98.0,90.0,2003,0.6932,en,7.975389
100.0,-1,0,0.0,-1,6.5,3.0,86.0,2004,0.0601,no,0.455098
-1,40.0,0,0.0,-1,7.8,42.0,91.0,2003,0.4904,mn,2.799536
10.5,32.6,80000000,162944923.0,2.0368115375,6.2,400.0,128.0,2005,0.2658,en,12.047671
25.0,22.2,130000,54667954.0,420.5227230769,5.3,320.0,79.0,2004,0.5956,en,10.652818
42.9,0.0,4500000,0.0,-1,5.4,21.0,90.0,2004,0.3634,en,8.64362
0.0,-1,0,0.0,-1,6.4,20.0,93.0,2003,0.0,cn,1.542607
37.5,-1,0,0.0,-1,5.7,12.0,91.0,2004,0.5383,en,1.062502
16.7,0.0,0,0.0,-1,7.0,76.0,118.0,2003,0.9452,zh,4.638465
22.2,0.0,0,0.0,-1,6.4,31.0,123.0,2003,0.7863,nl,4.368257
100.0,0.0,0,0.0,-1,6.6,5.0,85.0,2004,0.2022,en,0.661724
28.6,27.3,0,0.0,-1,5.5,19.0,120.0,2004,0.3279,en,4.052084
11.1,37.5,6500000,11850214.0,1.8231098462,7.0,565.0,105.0,2004,0.7459,en,9.642214
40.0,0.0,0,0.0,-1,6.3,13.0,128.0,2004,0.7104,en,1.534733
50.0,-1,0,0.0,-1,7.4,102.0,105.0,2003,0.4795,ru,4.507702
-1,0.0,0,0.0,-1,5.6,7.0,90.0,2003,0.7205,en,0.250206
8.3,11.1,45000000,21009180.0,0.4668706667,5.7,282.0,113.0,2004,0.959,en,15.434731
14.3,55.6,500000,603943.0,1.207886,6.9,110.0,90.0,2004,0.0383,en,12.428269
64.3,29.4,50000000,161451538.0,3.22903076,5.5,646.0,110.0,2005,0.2055,en,16.15818
100.0,0.0,0,0.0,-1,5.0,16.0,100.0,2004,0.5956,en,1.50758
25.0,14.3,10000000,4069090.0,0.406909,8.2,12.0,125.0,2003,0.6932,en,1.551648
33.3,25.0,1500000,0.0,-1,7.5,37.0,121.0,2004,0.1475,es,1.570908
50.0,0.0,0,4500000.0,-1,7.6,75.0,145.0,2003,0.6904,en,4.192292
-1,0.0,0,0.0,-1,6.7,9.0,90.0,2003,0.6767,en,0.366087
33.3,0.0,0,0.0,-1,6.0,12.0,95.0,2003,0.9288,ja,0.525805
0.0,40.0,0,0.0,-1,7.0,28.0,80.0,2003,0.6822,en,2.647884
33.3,25.0,0,0.0,-1,6.2,21.0,104.0,2004,0.1175,en,6.32444
0.0,0.0,700000,1600000.0,2.2857142857,6.0,18.0,110.0,2003,0.5836,ru,1.400186
50.0,0.0,0,0.0,-1,7.0,43.0,132.0,2004,0.6721,sv,3.643125
100.0,0.0,0,0.0,-1,7.4,5.0,83.0,2003,0.6274,zh,0.262584
-1,100.0,0,0.0,-1,7.7,3.0,87.0,2003,0.3096,en,0.160637
45.5,0.0,8000000,365134.0,0.04564175,5.1,29.0,138.0,2004,0.5765,en,5.126696
20.0,0.0,0,0.0,-1,6.5,91.0,128.0,2003,0.3534,ja,6.415721
80.0,42.9,0,0.0,-1,7.5,26.0,126.0,2004,0.4426,en,6.323198
10.0,0.0,0,0.0,-1,6.5,83.0,91.0,2004,0.3634,en,8.623333
33.3,0.0,0,15.0,-1,7.4,134.0,140.0,2004,0.0956,ko,9.140411
50.0,22.2,0,0.0,-1,7.5,38.0,110.0,2004,0.4098,en,3.260102
0.0,0.0,0,0.0,-1,6.7,49.0,141.0,2004,0.0546,en,3.446751
50.0,0.0,0,0.0,-1,5.4,20.0,93.0,2004,0.6311,en,2.554238
33.3,0.0,0,0.0,-1,5.7,17.0,95.0,2004,0.1694,en,2.63693
0.0,-1,0,0.0,-1,6.4,14.0,114.0,2003,0.6685,de,0.573946
-1,-1,350000,3515061.0,10.0430314286,6.7,61.0,85.0,2004,0.9344,en,2.96237
0.0,100.0,0,127067.0,-1,7.2,20.0,107.0,2004,0.3661,en,1.527551
16.7,0.0,0,0.0,-1,3.3,3.0,84.0,2005,0.0,en,1.396149
0.0,0.0,2600000,3166000.0,1.2176923077,7.6,23.0,105.0,2004,0.5191,en,2.203949
0.0,-1,0,0.0,-1,7.0,1.0,84.0,2004,0.0464,en,0.214455
0.0,0.0,0,0.0,-1,6.1,7.0,80.0,2004,0.4044,en,0.549944
50.0,0.0,0,0.0,-1,4.3,46.0,85.0,2004,0.3962,en,3.319071
44.4,0.0,0,159429.0,-1,4.2,12.0,81.0,2004,0.429,tr,1.500214
100.0,0.0,0,0.0,-1,2.7,15.0,0.0,2004,0.0847,es,1.321883
12.5,0.0,40000,0.0,-1,7.1,7.0,90.0,2004,0.0738,de,0.338723
25.0,33.3,0,10000000.0,-1,5.8,34.0,109.0,2004,0.3087,en,7.631049
66.7,0.0,0,0.0,-1,5.5,27.0,95.0,2004,0.2104,cn,4.496225
10.0,27.8,8700000,7659918.0,0.8804503448,6.8,540.0,100.0,2006,0.3945,en,11.643026
37.5,0.0,6000000,1530216.0,0.255036,5.7,74.0,141.0,2004,0.3115,ja,4.664474
25.0,0.0,0,5331377.0,-1,7.2,33.0,123.0,2004,0.4208,ko,1.896423
0.0,-1,0,0.0,-1,6.8,7.0,78.0,2004,0.4617,en,0.935472
12.5,0.0,0,0.0,-1,6.9,21.0,74.0,2004,0.5328,en,2.782194
-1,-1,0,0.0,-1,5.6,5.0,68.0,2004,0.6913,en,0.225411
-1,-1,0,0.0,-1,3.0,2.0,80.0,2004,0.7596,en,0.204169
16.7,0.0,0,0.0,-1,7.4,18.0,75.0,1998,0.0,en,4.02254
48.1,35.0,0,0.0,-1,5.7,53.0,96.0,2004,0.8634,en,3.100853
5.9,14.8,5400000,0.0,-1,6.0,28.0,94.0,2005,0.2849,en,3.401596
-1,-1,0,0.0,-1,5.3,3.0,104.0,2003,0.663,en,0.381774
23.1,0.0,800,0.0,-1,6.8,37.0,115.0,1965,0.9726,en,7.076799
25.0,13.3,30000000,216763646.0,7.2254548667,7.7,2519.0,132.0,2004,0.9536,en,14.471373
23.1,0.0,0,0.0,-1,7.3,32.0,71.0,1952,0.3361,en,1.733848
8.3,0.0,0,0.0,-1,6.5,34.0,90.0,1962,0.4822,en,3.062515
0.0,25.0,0,0.0,-1,6.3,15.0,138.0,1990,0.9178,en,0.919064
55.6,0.0,0,0.0,-1,6.1,19.0,137.0,1958,0.9616,en,1.796844
0.0,0.0,0,0.0,-1,7.2,57.0,130.0,2003,0.5233,ja,4.995134
40.0,0.0,0,0.0,-1,6.9,18.0,82.0,2003,0.6575,zh,0.929244
14.3,35.0,17500000,38000000.0,2.1714285714,7.5,805.0,121.0,2004,0.694,en,10.262332
0.0,0.0,334077,0.0,-1,7.2,6.0,163.0,1989,0.7397,fr,0.838039
40.0,0.0,0,0.0,-1,6.4,27.0,80.0,1998,0.4,fr,1.800582
41.7,0.0,0,0.0,-1,8.0,1.0,106.0,1936,0.9044,en,0.370507
20.0,0.0,0,0.0,-1,6.3,8.0,109.0,1972,0.9454,en,4.884367
57.1,0.0,0,0.0,-1,7.3,53.0,88.0,1964,0.1967,it,5.54191
33.3,16.7,2000000,0.0,-1,5.3,101.0,99.0,2000,0.7541,en,6.984609
39.1,24.1,150000000,474968763.0,3.16645842,6.7,3759.0,115.0,2005,0.5288,en,22.038405
30.0,25.0,0,0.0,-1,6.5,4.0,109.0,2000,0.3661,en,1.091859
23.3,33.3,0,0.0,-1,5.6,14.0,105.0,1966,0.463,en,1.632505
50.0,0.0,0,0.0,-1,7.7,225.0,88.0,2004,0.7869,ko,12.949881
45.5,8.3,0,0.0,-1,6.5,4.0,87.0,1949,0.4384,en,0.208891
15.4,13.3,50000000,34808403.0,0.69616806,7.1,781.0,119.0,2004,0.9399,en,6.936677
31.7,28.9,116000000,102000000.0,0.8793103448,7.0,1526.0,170.0,2004,0.959,en,9.86738
44.4,15.4,70000000,154648887.0,2.2092698143,7.0,448.0,143.0,2004,0.9344,en,7.682562
50.0,0.0,23000000,0.0,-1,6.5,55.0,118.0,2004,0.959,en,8.963653
14.3,29.4,0,4678405.0,-1,6.9,106.0,87.0,2004,0.9781,en,6.984903
26.7,20.0,0,0.0,-1,5.9,198.0,109.0,2004,0.9918,en,7.684185
33.3,28.1,80000000,516642939.0,6.4580367375,6.1,1412.0,115.0,2004,0.9727,en,11.876386
35.3,32.3,0,3537961.0,-1,6.4,83.0,95.0,2004,0.3743,en,10.107677
26.7,38.9,0,1841260.0,-1,6.8,97.0,119.0,2004,0.6694,en,5.185771
20.0,14.3,0,0.0,-1,6.7,147.0,138.0,2004,0.6721,en,13.220259
66.7,0.0,0,0.0,-1,7.1,14.0,115.0,1997,0.6521,zh,0.839024
25.0,0.0,0,0.0,-1,7.3,17.0,106.0,1993,0.0849,zh,0.64432
25.0,0.0,0,0.0,-1,5.9,6.0,90.0,1945,0.8904,en,1.920595
37.5,0.0,0,0.0,-1,7.1,17.0,86.0,1941,0.6,en,6.201988
66.7,100.0,0,0.0,-1,7.1,52.0,102.0,2004,0.4071,ja,4.365377
25.0,25.0,0,0.0,-1,4.3,69.0,93.0,2004,0.9454,en,6.765443
33.3,0.0,0,0.0,-1,6.6,21.0,105.0,2004,0.6913,it,1.722948
33.3,100.0,0,0.0,-1,7.5,14.0,81.0,2004,0.0,en,1.33424
50.0,11.1,10000000,91196419.0,9.1196419,5.6,267.0,101.0,2005,0.0164,en,6.143324
42.9,0.0,0,0.0,-1,5.5,29.0,95.0,2005,0.6685,en,3.902766
58.3,0.0,0,0.0,-1,6.4,74.0,118.0,2005,0.0603,en,4.307106
100.0,-1,0,0.0,-1,7.5,6.0,93.0,2002,0.5836,en,0.227369
8.3,0.0,0,0.0,-1,5.7,9.0,105.0,1953,0.5863,en,0.740172
0.0,10.0,0,0.0,-1,7.8,8.0,132.0,1977,0.4164,en,1.086537
8.3,0.0,0,0.0,-1,6.9,34.0,98.0,1959,0.5726,en,2.597903
14.3,0.0,0,0.0,-1,6.4,23.0,95.0,1954,0.1671,en,1.914277
37.5,0.0,0,0.0,-1,6.8,2.0,94.0,1997,0.2712,en,0.356685
42.9,0.0,0,0.0,-1,5.9,6.0,118.0,1988,0.4781,en,3.699787
40.0,0.0,0,0.0,-1,4.8,4.0,103.0,1993,0.326,en,0.911312
54.5,0.0,0,0.0,-1,5.1,9.0,102.0,1985,0.463,en,5.162757
33.3,11.1,0,6321392.0,-1,6.0,10.0,103.0,1980,0.2186,en,1.014961
9.1,0.0,0,0.0,-1,6.0,7.0,80.0,1934,0.4137,en,1.113736
42.9,0.0,0,0.0,-1,5.7,9.0,106.0,1986,0.3644,en,1.028354
33.3,0.0,0,0.0,-1,6.0,2.0,93.0,2002,0.674,fr,0.156694
25.0,0.0,0,0.0,-1,7.5,4.0,89.0,1993,0.7918,en,0.001393
54.5,0.0,0,0.0,-1,6.8,15.0,134.0,1948,0.2077,en,1.595121
100.0,0.0,0,0.0,-1,5.3,11.0,76.0,2004,0.4809,en,1.49252
45.5,25.0,1500000,2044892.0,1.3632613333,6.3,29.0,90.0,1983,0.8411,en,8.923953
62.5,37.5,0,0.0,-1,5.6,15.0,92.0,1985,0.8767,en,3.312484
33.3,50.0,0,0.0,-1,7.5,3.0,114.0,1988,0.8607,en,0.407729
33.3,0.0,3950000,8000000.0,2.0253164557,6.1,19.0,127.0,1930,0.8712,en,5.276546
55.6,0.0,0,1373728.0,-1,5.7,3.0,95.0,1990,0.337,en,0.284911
0.0,0.0,0,0.0,-1,4.7,3.0,103.0,1982,0.8055,en,0.019442
39.1,53.8,0,0.0,-1,6.0,1.0,88.0,1989,0.1671,en,0.844348
42.9,0.0,3000000,0.0,-1,4.7,7.0,87.0,2002,0.6767,en,0.290726
18.2,0.0,0,0.0,-1,3.7,3.0,95.0,1990,0.3562,en,0.655553
0.0,0.0,0,0.0,-1,5.2,19.0,86.0,1967,0.9562,en,1.925084
46.7,25.0,30,4.0,0.1333333333,4.7,11.0,100.0,1992,0.541,en,0.83333
0.0,0.0,0,0.0,-1,7.2,27.0,99.0,1973,0.0329,ja,2.11911
0.0,-1,6854500,0.0,-1,6.2,9.0,105.0,2002,0.663,de,0.623881
28.6,100.0,0,31651.0,-1,6.1,27.0,116.0,2003,0.0,en,7.839675
60.0,100.0,0,0.0,-1,5.6,7.0,90.0,1975,0.7973,en,0.528717
28.6,28.6,0,0.0,-1,6.9,9.0,119.0,1976,0.9699,en,0.415597
60.0,25.0,0,0.0,-1,6.9,11.0,80.0,1953,0.9205,en,0.995928
80.0,0.0,0,0.0,-1,6.7,12.0,125.0,1996,0.2978,es,0.668261
33.3,0.0,10000000,0.0,-1,6.3,29.0,111.0,2004,0.7022,en,2.994171
9.8,0.0,1400000,16361885.0,11.6870607143,7.1,47.0,134.0,1941,0.4986,en,3.336494
9.1,0.0,27440000,0.0,-1,6.7,183.0,85.0,2003,0.8055,fr,9.306171
0.0,9.1,0,2270658.0,-1,5.9,59.0,94.0,2002,0.7616,en,4.766826
100.0,-1,0,0.0,-1,7.3,3.0,105.0,1977,0.8356,fr,0.180579
0.0,-1,0,0.0,-1,7.2,29.0,93.0,2002,0.5123,pl,2.699622
25.0,0.0,1200000,9000000.0,7.5,6.4,42.0,80.0,1977,0.1068,en,2.914738
28.6,0.0,0,1314230.0,-1,7.5,40.0,120.0,1966,0.263,it,1.851923
30.8,-1,0,0.0,-1,6.3,8.0,0.0,2002,0.6329,en,0.938316
9.1,0.0,0,0.0,-1,7.1,18.0,82.0,1951,0.1781,en,6.870281
33.3,8.3,0,0.0,-1,5.6,16.0,77.0,1953,0.2575,en,4.196009
40.0,0.0,686,0.0,-1,7.1,14.0,84.0,1949,0.7123,en,1.099256
28.6,27.8,0,0.0,-1,6.6,47.0,122.0,2004,0.3852,en,3.701781
45.5,0.0,6000000,0.0,-1,6.1,10.0,99.0,2002,0.6822,en,5.577591
40.0,0.0,10000000,1461989.0,0.1461989,6.8,116.0,101.0,2004,0.2923,ja,8.278525
25.0,0.0,0,0.0,-1,7.1,18.0,98.0,1969,0.2,fr,2.031936
-1,50.0,0,0.0,-1,7.0,23.0,86.0,1970,0.063,sv,3.723069
0.0,66.7,0,0.0,-1,6.7,22.0,94.0,1970,0.8658,sv,3.017903
16.7,0.0,0,0.0,-1,5.8,12.0,102.0,1996,0.0,en,1.09859
25.0,0.0,0,0.0,-1,5.0,4.0,0.0,2002,0.0849,en,0.448193
23.5,12.9,43000000,56681566.0,1.3181759535,4.9,590.0,97.0,2005,0.0329,en,13.802674
22.2,0.0,30000000,93772522.0,3.1257507333,5.1,127.0,102.0,2005,0.0137,en,4.817052
40.0,35.7,30000000,76669806.0,2.5556602,7.3,510.0,136.0,2005,0.0356,en,11.093737
33.3,0.0,0,0.0,-1,5.5,5.0,112.0,1944,0.0902,en,0.521396
14.3,0.0,0,0.0,-1,5.9,32.0,100.0,1984,0.2814,en,2.491724
0.0,0.0,0,0.0,-1,6.2,51.0,148.0,1968,0.8087,en,4.03039
50.0,0.0,0,0.0,-1,8.0,4.0,110.0,2002,0.7562,es,0.477275
6.2,14.3,0,0.0,-1,6.6,25.0,96.0,1938,0.6877,en,1.437573
46.7,0.0,0,1819410.0,-1,6.6,18.0,87.0,2003,0.3233,es,8.721919
33.3,0.0,0,0.0,-1,6.5,7.0,97.0,2002,0.5808,zh,0.885053
33.3,0.0,179000,0.0,-1,6.3,127.0,87.0,1975,0.7726,en,11.540666
20.0,0.0,6000000,161000000.0,26.8333333333,5.7,22.0,139.0,1976,0.9563,en,2.447359
13.3,12.5,6000000,869325.0,0.1448875,4.6,17.0,107.0,1991,0.4329,en,4.038283
50.0,0.0,0,0.0,-1,6.6,11.0,98.0,1935,0.1973,en,1.384824
33.3,20.0,0,0.0,-1,7.7,65.0,178.0,1960,0.7623,it,4.21602
33.3,-1,0,0.0,-1,6.5,10.0,90.0,2003,0.0986,sr,1.099804
17.9,0.0,0,0.0,-1,7.1,15.0,100.0,1940,0.4508,en,1.680612
25.0,0.0,0,0.0,-1,5.6,12.0,117.0,1942,0.9041,en,1.806909
-1,0.0,0,0.0,-1,5.3,6.0,120.0,2002,0.0,fr,0.51239
17.9,0.0,0,0.0,-1,6.7,17.0,67.0,1940,0.7951,en,1.282498
35.3,11.1,0,0.0,-1,6.8,38.0,77.0,1942,0.8274,en,4.02032
14.8,0.0,229,0.0,-1,6.6,8.0,90.0,1933,0.4767,en,0.873215
33.3,0.0,0,0.0,-1,6.6,11.0,90.0,1931,0.5397,en,0.93383
0.0,-1,0,214605.0,-1,5.9,16.0,124.0,2004,0.5902,bm,0.759538
46.2,16.7,0,0.0,-1,5.1,14.0,104.0,2004,0.9208,en,5.192928
0.0,0.0,2800000,0.0,-1,7.9,427.0,129.0,2003,0.3096,ko,8.511453
17.6,0.0,26000000,8009329.0,0.3080511154,5.6,89.0,89.0,1994,0.1699,en,14.362544
40.0,0.0,0,0.0,-1,6.7,31.0,107.0,1954,0.2959,en,4.88449
25.0,0.0,502318,0.0,-1,6.1,20.0,82.0,1965,0.6411,en,2.187942
14.3,16.7,2700000,0.0,-1,6.7,60.0,98.0,2004,0.6694,de,3.894549
21.6,8.3,18339750,92180910.0,5.0262904347,7.7,1059.0,156.0,2004,0.6858,de,7.69224
33.3,0.0,250000,0.0,-1,7.0,16.0,107.0,2001,0.9973,de,3.10114
15.0,23.1,30000000,35294470.0,1.1764823333,6.0,318.0,109.0,2005,0.0493,en,11.552956
18.2,7.7,32000000,97918663.0,3.0599582188,5.2,227.0,95.0,2005,0.0521,en,9.756822
25.9,0.0,20000000,10442808.0,0.5221404,3.1,174.0,96.0,2005,0.074,en,5.871243
55.6,26.7,25000000,122644820.0,4.9057928,6.1,455.0,101.0,2005,0.0712,en,6.102059
50.0,0.0,0,0.0,-1,6.8,19.0,47.0,2005,0.0548,en,1.924682
54.5,16.7,20000000,67192859.0,3.35964295,4.6,194.0,89.0,2005,0.0932,en,9.704289
50.0,62.5,15000000,47175038.0,3.1450025333,6.2,238.0,88.0,2005,0.0932,en,5.615303
33.3,0.0,0,0.0,-1,7.1,54.0,104.0,2004,0.7869,en,4.333887
50.0,0.0,0,0.0,-1,7.8,92.0,141.0,2004,0.5984,ja,5.196429
37.5,11.1,0,0.0,-1,6.1,47.0,97.0,2004,0.0437,en,8.872053
28.6,0.0,0,0.0,-1,5.3,11.0,98.0,1995,0.6603,en,1.496718
21.4,9.1,0,0.0,-1,5.0,6.0,103.0,1970,0.7753,en,1.653084
40.0,0.0,0,0.0,-1,6.4,18.0,95.0,1965,0.7479,en,1.02411
-1,-1,0,0.0,-1,8.0,9.0,0.0,2004,0.2131,en,1.014129
9.1,0.0,0,0.0,-1,6.8,66.0,117.0,1966,0.8329,en,5.032092
30.8,0.0,0,0.0,-1,7.2,13.0,92.0,1941,0.274,en,0.837091
20.8,0.0,21000000,0.0,-1,6.1,71.0,150.0,1999,0.1589,en,8.614303
50.0,0.0,0,0.0,-1,7.3,4.0,0.0,2004,0.0464,en,0.954568
15.4,50.0,0,0.0,-1,4.8,7.0,90.0,2002,0.0575,en,0.359651
21.4,0.0,4000000,0.0,-1,6.2,124.0,184.0,1979,0.8767,en,9.582814
36.4,11.1,0,0.0,-1,7.1,39.0,116.0,1979,0.137,de,2.617272
100.0,0.0,0,0.0,-1,7.5,32.0,124.0,1972,0.7596,de,2.077361
11.1,11.1,112,0.0,-1,7.0,22.0,112.0,1939,0.5589,en,3.004471
40.0,0.0,0,0.0,-1,3.8,4.0,81.0,1952,0.306,en,1.266891
0.0,0.0,550,0.0,-1,6.9,17.0,82.0,2003,0.4438,en,1.443607
9.1,0.0,0,0.0,-1,8.2,73.0,132.0,1960,0.2104,fr,5.828566
0.0,0.0,0,0.0,-1,8.3,26.0,54.0,1992,0.1393,de,1.733134
100.0,0.0,0,0.0,-1,6.4,20.0,79.0,1971,0.4219,de,1.08524
33.3,27.3,3500000,2341309.0,0.6689454286,3.9,65.0,89.0,1994,0.8411,en,5.190767
30.0,0.0,0,5935269.0,-1,4.0,44.0,95.0,1988,0.612,en,4.433298
50.0,-1,0,0.0,-1,4.8,3.0,88.0,1991,0.5123,en,0.187811
47.1,50.0,0,0.0,-1,6.5,10.0,136.0,2003,0.7123,de,0.638808
53.3,0.0,0,0.0,-1,7.6,22.0,96.0,1952,0.2896,fr,4.715268
45.5,0.0,0,0.0,-1,6.9,34.0,94.0,1954,0.2027,fr,6.609106
40.0,11.1,0,0.0,-1,8.3,2.0,103.0,1958,0.611,en,0.167778
65.6,42.9,0,184890.0,-1,5.0,1.0,101.0,1991,0.2356,en,0.877573
25.0,12.5,0,346297.0,-1,6.1,8.0,102.0,1988,0.6694,en,0.876297
33.3,-1,0,0.0,-1,5.5,4.0,91.0,1998,0.6521,nl,0.399587
66.7,0.0,0,0.0,-1,7.0,2.0,127.0,2003,0.3863,zh,0.191922
50.0,100.0,0,0.0,-1,5.8,5.0,99.0,2003,0.6904,en,0.866653
12.5,0.0,0,0.0,-1,6.8,57.0,182.0,1961,0.811,en,4.152069
62.5,0.0,0,86175.0,-1,4.9,9.0,110.0,1997,0.0493,en,5.655387
40.0,0.0,0,0.0,-1,5.8,5.0,127.0,1987,0.1014,ja,0.757468
0.0,25.0,0,0.0,-1,5.8,10.0,95.0,2001,0.7014,en,4.415318
60.0,0.0,0,0.0,-1,6.8,5.0,107.0,1966,0.4904,en,0.25025
34.6,16.7,0,0.0,-1,6.9,8.0,123.0,1942,0.2082,en,1.076119
33.3,0.0,0,0.0,-1,5.2,24.0,136.0,2002,0.0849,ko,2.111875
0.0,-1,0,0.0,-1,6.8,8.0,119.0,1989,0.7808,sv,0.022252
14.3,16.7,1055000,0.0,-1,5.9,8.0,83.0,1953,0.611,en,2.290681
37.5,0.0,24000000,234710455.0,9.7796022917,8.2,2049.0,119.0,2004,0.8825,ja,16.136048
50.0,0.0,20000000,0.0,-1,6.4,103.0,126.0,2004,0.541,ja,8.354775
28.6,0.0,0,0.0,-1,6.0,84.0,121.0,1999,0.1151,cn,7.231256
0.0,0.0,0,0.0,-1,6.4,17.0,101.0,1995,0.9699,cn,0.74515
-1,0.0,500,41.0,0.082,7.5,1.0,78.0,2005,0.0877,en,0.261278
50.0,-1,0,0.0,-1,6.7,5.0,98.0,2004,0.224,en,0.468995
35.7,0.0,70000000,368100420.0,5.2585774286,6.3,1721.0,118.0,2005,0.1096,en,13.35076
25.0,0.0,0,0.0,-1,6.3,91.0,68.0,2005,0.1123,en,10.096263
0.0,9.1,2000000,653621.0,0.3268105,6.8,31.0,92.0,2005,0.1123,en,3.21768
42.9,0.0,0,0.0,-1,0.0,0.0,104.0,2003,0.926,en,0.026729
61.5,75.0,7000000,0.0,-1,6.5,114.0,111.0,2004,0.112,en,9.55791
31.2,21.7,100000000,230884728.0,2.30884728,6.6,1837.0,121.0,2005,0.1041,en,9.615691
16.7,33.3,84000000,0.0,-1,3.6,346.0,94.0,2005,0.1315,en,6.512277
50.0,-1,14000000,32645546.0,2.3318247143,6.1,63.0,106.0,2005,0.1315,en,6.067722
0.0,0.0,0,0.0,-1,7.2,49.0,98.0,2005,0.0164,fa,3.281608
0.0,-1,0,0.0,-1,6.2,19.0,117.0,2004,0.3251,en,1.722765
17.2,0.0,0,0.0,-1,4.9,20.0,82.0,2003,0.189,en,2.091305
50.0,0.0,0,0.0,-1,6.6,35.0,107.0,1965,0.7534,en,11.74416
25.0,0.0,0,0.0,-1,5.0,4.0,84.0,1973,0.0,en,0.492897
50.0,66.7,0,0.0,-1,5.8,13.0,101.0,1990,0.7205,en,1.924879
25.0,0.0,0,4100000.0,-1,6.3,2.0,95.0,1984,0.7213,en,0.489054
22.2,0.0,0,0.0,-1,7.6,45.0,101.0,1950,0.2466,en,11.80556
0.0,100.0,2000000,0.0,-1,6.8,18.0,127.0,2005,0.0356,fi,1.418547
57.1,100.0,0,0.0,-1,6.4,10.0,87.0,2002,0.811,de,0.940276
30.0,0.0,0,0.0,-1,6.0,1.0,92.0,1938,0.474,en,0.176742
20.0,14.3,4200000,32000000.0,7.619047619,6.3,212.0,114.0,2004,0.4863,ru,8.803869
20.0,0.0,0,0.0,-1,6.0,32.0,92.0,2003,0.0466,en,4.641037
-1,100.0,0,0.0,-1,7.0,2.0,90.0,2002,0.1699,en,0.102117
-1,-1,0,0.0,-1,6.5,7.0,107.0,2004,0.3224,en,0.351823
36.4,0.0,0,0.0,-1,5.8,9.0,88.0,1941,0.2164,en,1.000254
27.3,0.0,0,0.0,-1,7.2,42.0,68.0,1933,0.9918,en,4.305542
25.0,0.0,0,0.0,-1,6.6,24.0,92.0,1930,0.8685,en,1.691796
0.0,-1,0,0.0,-1,5.8,7.0,54.0,2003,0.8877,en,0.341109
47.1,0.0,40000000,0.0,-1,5.4,121.0,100.0,2005,0.1507,en,5.834626
35.3,26.7,3000000,11500000.0,3.8333333333,6.1,32.0,128.0,1949,0.9699,en,2.528638
25.0,11.1,20000000,100914445.0,5.04572225,7.2,841.0,99.0,2004,0.1093,cn,8.636632
20.0,0.0,0,0.0,-1,6.7,9.0,108.0,1998,0.0,ja,0.651725
40.0,0.0,0,0.0,-1,6.9,30.0,180.0,2004,0.9262,en,3.299518
0.0,0.0,0,4662137.0,-1,5.6,93.0,85.0,1986,0.3315,en,8.900994
-1,33.3,0,0.0,-1,6.6,20.0,5.0,2002,0.5014,en,1.859321
-1,-1,0,0.0,-1,6.8,9.0,108.0,2003,0.6877,en,0.635804
25.0,-1,0,0.0,-1,7.3,12.0,150.0,2003,0.674,cs,2.059599
